,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,1244108100003488,133846379,2459092.9674936137,59092.4637963,19.0654449,0.0857367665,32768,zg,31.9404251,-28.5872592,0.587000012,0.185000002,20200831463796,1244,0x8,0x1,19.7099991,26.1111336,0.0614289455,-0.0887972713,0.0003510963,30,2.0710001,3
1,1244108100003488,137434989,2459128.8545692447,59128.3498958,19.324646,0.10205733,32768,zg,31.9403441,-28.5872144,0.531000018,-0.0109999999,20201006349896,1244,0x8,0x1,19.2999992,25.3766594,0.100986861,-0.0428724885,0.00171969796,30,2.11899996,2
2,1244108100003488,137537881,2459129.8834968307,59129.3788194,19.4201698,0.108497955,0,zg,31.9404586,-28.5872292,0.690999985,-0.202999994,20201007378808,1244,0x8,0x1,20.5599995,26.1021576,0.0401011966,-0.0476547815,8.15710446e-05,30,2.06500006,2
3,1244108100003488,137537928,2459129.883959831,59129.3792824,19.4466095,0.110310845,0,zg,31.940505,-28.5872197,1.29100001,-0.232999995,20201007379282,1244,0x8,0x1,20.5,26.106596,0.0433205813,-0.0497410372,0.00010377432,30,2.06500006,3
4,1244108100003488,139728001,2459151.784438165,59151.2800116,19.08078,0.0866477191,0,zg,31.9403679,-28.5870985,0.713,-0.0529999994,20201029280012,1244,0x8,0x1,19.3799992,26.1746025,0.0486226603,-0.0327877067,0.000273946731,30,2.13599992,3
5,1244108100003488,140431201,2459158.816227273,59158.3120139,19.2327156,0.0960556641,0,zg,31.9404556,-28.5872032,0.698000014,0.0329999998,20201105312014,1244,0x8,0x1,19.8199997,26.1733646,0.0441408381,-0.0503476709,0.000162454788,30,2.06500006,3
6,1244108100003488,141424650,2459168.7503143726,59168.2465046,19.3225403,0.10191758,0,zg,31.9404382,-28.5872277,0.702000022,-0.0299999993,20201115246493,1244,0x8,0x1,20.9200001,26.187624,0.0409198254,-0.0559232831,7.21815741e-05,30,2.08599997,2
7,1244108100003488,141424696,2459168.7507773526,59168.2469676,19.2255936,0.0955998823,0,zg,31.9404119,-28.5872044,0.81099999,-0.0920000002,20201115246968,1244,0x8,0x1,21.0400009,26.1976242,0.0419646464,-0.0678632706,6.97768191e-05,30,2.08400011,3
8,1244108100003488,142022064,2459174.7241613297,59174.2206481,19.6968422,0.127751857,0,zg,31.9405483,-28.5871423,0.977999985,-0.0989999995,20201121220544,1244,0x8,0x1,19.7800007,25.7966309,0.0542833656,-0.0533381253,0.000218682413,30,2.11999989,2
9,1244108100003488,142520604,2459179.709279412,59179.2060417,19.1821423,0.0928493962,0,zg,31.9403875,-28.5871155,1.07700002,-0.214000002,20201126206042,1244,0x8,0x1,19.8600006,26.1781006,0.0423561409,-0.0526094437,0.000132485045,30,2.12400007,2
10,1244108100003488,142520651,2459179.7097538924,59179.2065162,19.3586998,0.104331911,0,zg,31.9403004,-28.5869573,0.509000003,-0.131999999,20201126206505,1244,0x8,0x1,19.9500008,26.2000542,0.0403164029,-0.0538470335,0.000112331771,30,2.12199998,3
11,1244108100003488,142720508,2459181.7082015774,59181.205081,18.9763412,0.0805912912,0,zg,31.9406708,-28.5873747,0.653999984,0.268000007,20201128205081,1244,0x8,0x1,18.9599991,26.1550293,0.0421007425,-0.00962732732,0.000316395541,30,2.10599995,3
12,1244108100003488,142824146,2459182.7445283285,59182.2414699,19.2907391,0.0998191535,0,zg,31.940422,-28.5871769,0.300999999,-0.160999998,20201129241470,1244,0x8,0x1,19.6000004,26.17976,0.0431858413,-0.0494330302,0.000183358425,30,2.05699992,3
13,1244108100003488,142919445,2459183.6974564423,59183.194456,19.1284943,0.0895285234,0,zg,31.9404738,-28.5871486,0.814999998,-0.356000006,20201130194456,1244,0x8,0x1,19.3700008,26.1797409,0.0414605625,-0.032182876,0.000201864634,30,2.12700009,2
14,1244108100003488,171143781,2459465.9418487446,59465.4378125,19.5320091,0.116231129,0,zg,31.9403824,-28.5871631,0.612999976,-0.0810000002,20210908437812,1244,0x8,0x1,20.9699993,25.9650726,0.0374889076,-0.0715438277,5.85252674e-05,30,2.07200003,2
15,1244108100003488,171243391,2459466.937987238,59466.433912,19.5282841,0.115971267,0,zg,31.9404374,-28.5871861,0.855000019,-0.00999999978,20210909433900,1244,0x8,0x1,21.2099991,26.0781517,0.0369598903,-0.0750220716,5.49296055e-05,30,2.07500005,2
16,1244108100003488,171445658,2459468.960736542,59468.4565856,19.6535397,0.12473432,0,zg,31.9404077,-28.5871998,0.781000018,0.0649999976,20210911456586,1244,0x8,0x1,21.2199993,26.1014767,0.0354291722,-0.0722902045,5.02724142e-05,30,2.05500007,2
17,1244108100003488,171645807,2459470.9622998736,59470.4580787,19.7306366,0.130090237,0,zg,31.9404575,-28.587198,0.930999994,0.0979999974,20210913458044,1244,0x8,0x1,21.1100006,26.0579777,0.0397610851,-0.0704899505,6.58557474e-05,30,2.06599998,2
18,1244108100003488,172441226,2459478.916721422,59478.4122685,19.1924496,0.0934970677,0,zg,31.9405233,-28.5873191,0.552999973,-0.298000008,20210921412269,1244,0x8,0x1,19.3400002,26.142292,0.043217402,-0.0583493523,0.000231180849,30,2.05500007,2
19,1244108100003488,173441135,2459488.915986337,59488.4113542,19.6637859,0.125449896,0,zg,31.9404255,-28.5872174,0.203999996,0.0370000005,20211001411319,1244,0x8,0x1,20.8500004,26.1381054,0.0369788595,-0.0562851503,5.88903204e-05,30,2.0710001,2
20,1244108100003488,173535466,2459489.8593067536,59489.3546644,19.5006504,0.114047542,0,zg,31.9404121,-28.587181,0.657999992,-0.114,20211002354525,1244,0x8,0x1,20.9899998,26.0731869,0.0407197736,-0.0544426627,6.83642065e-05,30,2.13400006,2
21,1244108100003488,175032847,2459504.8331173924,59504.3284722,19.3858452,0.106162652,0,zg,31.9404432,-28.5871908,0.765999973,0.103,20211017328333,1244,0x8,0x1,20.0599995,26.1020679,0.0417684279,-0.0314735658,0.000109995737,30,2.079,2
22,1244108100003488,175536960,2459509.874185265,59509.3696065,19.5510674,0.117562033,0,zg,31.9404122,-28.5872378,0.523999989,-0.023,20211022369595,1244,0x8,0x1,20.0499992,26.1318321,0.0500963032,-0.0251995977,0.000172400934,30,2.12199998,2
23,1244108100003488,176428652,2459518.7909074645,59518.2865278,19.7036858,0.128226817,0,zg,31.9404687,-28.5872079,1.46599996,0.0500000007,20211031286528,1244,0x8,0x1,21.5100002,26.1962337,0.0350981914,-0.0712123811,4.65673475e-05,30,2.08999991,2
24,1244108100003488,176636983,2459520.8741563545,59520.369838,19.6058178,0.121394515,0,zg,31.9403964,-28.5871679,0.994000018,-0.101000004,20211102369803,1244,0x8,0x1,20.9799995,26.1183586,0.0360061191,-0.0557612069,5.38823042e-05,30,2.32999992,2
25,1244208100005086,101934633,2458773.850980666,58773.346331,19.028326,0.0904432088,0,zr,31.9404374,-28.5871819,0.565999985,-0.136999995,20191017346331,1244,0x8,0x1,20.2000008,26.0705433,0.0349787958,0.140641317,4.69763581e-05,30,2.06100011,2
26,1244208100005086,101934678,2458773.851432058,58773.3467824,19.1118317,0.0961843431,0,zr,31.940423,-28.5872477,0.68599999,0.142000005,20191017346782,1244,0x8,0x1,20.3600006,26.0750332,0.0359738097,0.130161479,5.00306669e-05,30,2.06100011,3
27,1244208100005086,134245694,2459096.960824839,59096.4569444,19.1345215,0.0977901146,0,zr,31.9405409,-28.5872548,0.307000011,-0.00499999989,20200904456921,1244,0x8,0x1,19.75,26.1863232,0.0386443622,0.150815427,6.07534166e-05,30,2.06500006,2
