Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,631112100001243,44837731,2458202.880925433,58202.3773148,18.0266495,0.0288507901,0,zg,230.3763614,27.7389624,0.871999979,0.00200000009,20180325377257,631,0xc,0x1,21.2000008,26.2968445,0.0285568126,-0.0338789225,1.4443488e-05,30,1.13699996,1
1,631112100001243,45140351,2458205.9072465054,58205.4035185,18.0284195,0.0288833398,0,zg,230.3763917,27.7389614,0.568000019,-0.00499999989,20180328403438,631,0xc,0x1,19.9500008,26.1862278,0.0440355018,-0.0406991318,6.72844035e-05,30,1.05299997,1
2,631112100001243,45148869,2458205.9924232727,58205.4886921,18.0266533,0.0288508553,0,zg,230.376377,27.7389686,0.68599999,-0.0320000015,20180328488657,631,0xc,0x1,20.8099995,26.3083839,0.0354175121,-0.0379741713,2.58595664e-05,30,1.023,1
3,631112100001243,45436052,2458208.864354139,58208.3605208,17.9852791,0.0281044953,32768,zg,230.3763665,27.7388847,0.368000001,-0.063000001,20180331360417,631,0xc,0x1,18.8899994,25.8209572,0.0453802161,-0.0107975882,0.000209882855,30,1.13800001,1
4,631112100001243,45442517,2458208.929009153,58208.4251736,18.1075859,0.0303923059,0,zg,230.3764436,27.7389313,0.545000017,-0.0370000005,20180331425127,631,0xc,0x1,19.2600002,26.0458164,0.0446087196,-0.0113348551,0.000117467585,30,1.01699996,1
5,631112100001243,45739826,2458211.9021956385,58211.3982639,18.0827255,0.0299070571,0,zg,230.3763872,27.7390002,0.847000003,-0.0610000007,20180403398160,631,0xc,0x1,19.5799999,26.32481,0.0400096662,-0.00867971312,6.89833832e-05,30,1.03600001,1
6,631112100001243,45744577,2458211.949708709,58211.4457755,18.0835686,0.0299233347,0,zg,230.3762649,27.7389592,1.14100003,0.0320000015,20180403445590,631,0xc,0x1,19.4300003,26.3255711,0.0443464071,-0.0109445648,9.16342033e-05,30,1.00899994,1
7,631112100001243,47531649,2458229.82079053,58229.3164931,17.9018135,0.0266801193,32768,zg,230.3763507,27.7389461,0.851000011,-0.00200000009,20180421316435,631,0xc,0x1,21.5699997,26.3479176,0.0301703941,-0.11379265,1.60919426e-05,30,1.10000002,1
8,631112100001243,47845746,2458232.961787489,58232.4574653,17.892086,0.0265209414,0,zg,230.3763958,27.7389846,1.375,-0.0340000018,20180424457431,631,0xc,0x1,21.6299992,26.2806492,0.0276765618,-0.0287050009,1.33922076e-05,30,1.097,1
9,631112100001243,48130181,2458235.8061514786,58235.3018171,17.8350334,0.0256149247,0,zg,230.3763984,27.7389517,0.848999977,-0.0329999998,20180427301817,631,0xc,0x1,20.4200001,26.3051815,0.0358648747,-0.0213230979,3.334344e-05,30,1.09500003,1
