,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,395112300007468,52944289,2458283.943178864,58283.4428935,19.5653152,0.0862986445,0,zg,355.2776904,-9.2423658,1.13600004,0.0379999988,20180614442882,395,0xc,0x3,20.8500004,26.0617332,0.0363299586,-0.0729438812,3.26371701e-05,30,2.49300003,1
1,395112300007468,53244287,2458286.943447049,58286.4428704,19.4063301,0.0767600015,0,zg,355.277852,-9.2424001,0.796000004,-0.0370000005,20180617442859,395,0xc,0x3,20.5699997,26.1176472,0.0395389237,-0.0555188358,4.57818096e-05,30,2.3039999,1
2,395112300007468,54648025,2458300.9821679927,58300.4802546,19.4726715,0.0806185231,0,zg,355.2776825,-9.242339800000002,0.222000003,0.0179999992,20180701479792,395,0xc,0x3,20.0300007,26.1797543,0.0375082046,-0.0602882653,6.06397116e-05,30,1.51100004,1
3,395112300007468,55145940,2458305.961777899,58305.4594097,19.5886574,0.0877838209,0,zg,355.277773,-9.2423444,0.513000011,0.0560000017,20180706459398,395,0xc,0x3,20.5699997,26.1475201,0.0363357514,-0.099560529,4.00497665e-05,30,1.54900002,1
4,395112300007468,56441828,2458318.92175986,58318.418287,19.6397095,0.0911079943,0,zg,355.2776399,-9.2423451,1.829,0.238999993,20180719418287,395,0xc,0x3,21.6000004,26.2042351,0.0319231153,-0.0717459619,2.49080986e-05,30,1.58599997,1
5,395112300007468,56843984,2458322.943635585,58322.4398495,19.6281071,0.090343371,0,zg,355.2777584,-9.2423705,1.02600002,0.0839999989,20180723439838,395,0xc,0x3,21.8099995,26.2242298,0.030372357,-0.0736923963,2.2021999e-05,30,1.44500005,1
6,395112300007468,57143804,2458325.9420529287,58325.438044,19.6472893,0.0916103721,0,zg,355.2777744,-9.242362,0.338999987,0.0480000004,20180726437951,395,0xc,0x3,20.25,26.1379013,0.0398459062,-0.0526690036,5.81304921e-05,30,1.42900002,1
7,395112300007468,58233026,2458336.834999181,58336.3302662,19.5456123,0.0850619748,0,zg,355.2777588,-9.2423739,1.44400001,0.238000005,20180806330266,395,0xc,0x3,21.4500008,26.1580429,0.0297003277,-0.0579135716,2.08564215e-05,30,1.94000006,1
8,395112300007468,58939768,2458343.9028077875,58343.3976852,19.6066303,0.0889422223,0,zg,355.277731,-9.2423815,1.26300001,0.122000001,20180813397674,395,0xc,0x3,21.6900005,26.1370564,0.0287283994,-0.0560530238,1.99204806e-05,30,1.41700006,1
9,395112300007468,59141489,2458345.920116846,58345.4148958,19.60709,0.0889719799,0,zg,355.2777175,-9.2423317,1.45599997,0.280000001,20180815414896,395,0xc,0x3,21.6900005,26.0969257,0.030452786,-0.0527783521,2.22858198e-05,30,1.39499998,3
10,395112300007468,59235481,2458346.860079704,58346.3548148,19.679287,0.0937565267,0,zg,355.2777754,-9.2423828,1.49199998,0.180000007,20180816354711,395,0xc,0x3,21.6599998,26.0652313,0.0326877646,-0.0650316477,2.61464502e-05,30,1.52900004,1
11,395112300007468,59333681,2458347.842126457,58347.3368171,19.6327839,0.0906509161,0,zg,355.2777493,-9.2423268,0.629999995,0.0450000018,20180817336806,395,0xc,0x3,21.4699993,25.9374294,0.0333686993,-0.0476527251,2.77993586e-05,30,1.61300004,3
12,395112300007468,59537717,2458349.882573107,58349.3771759,19.5804462,0.0872588903,0,zg,355.2777313,-9.2423255,1.34000003,0.156000003,20180819377176,395,0xc,0x3,21.6700001,26.1908321,0.0298622753,-0.0740363598,2.1417356e-05,30,1.42999995,1
13,395112300007468,59742478,2458351.930259199,58351.4247801,19.5267086,0.0838900879,0,zg,355.2777569,-9.2423426,1.65799999,0.244000003,20180821424780,395,0xc,0x3,21.9300003,26.1641102,0.0268087015,-0.0543831438,1.73738608e-05,30,1.40900004,3
14,395112300007468,59837556,2458352.8810820766,58352.3755671,19.4240971,0.0777763948,0,zg,355.2776894,-9.2423797,0.684000015,0.103,20180822375451,395,0xc,0x3,20.9799995,26.1550789,0.0334860571,-0.0367708392,2.93875637e-05,30,1.41799998,1
15,395112300007468,60640177,2458360.907532878,58360.4017708,19.3324471,0.0726649389,0,zg,355.2776971,-9.2421709,0.796999991,0.0160000008,20180830401771,395,0xc,0x3,19.9599991,26.2428074,0.0411327891,-0.0367838256,7.26938015e-05,30,1.38499999,3
16,395112300007468,60640268,2458360.908447301,58360.4026852,19.5558052,0.0856998414,0,zg,355.2776836,-9.2426332,1.06500006,-0.337000012,20180830402685,395,0xc,0x3,19.8700008,26.2442513,0.0396586657,-0.0458192043,7.30247775e-05,30,1.38600004,1
17,395112300007468,60846489,2458362.9707049085,58362.4648958,19.5158787,0.0832250938,0,zg,355.2778237,-9.2423443,0.56099999,0.050999999,20180901464896,395,0xc,0x3,20.5300007,26.1675529,0.0352735519,-0.0365268178,3.75305244e-05,30,1.66700006,3
18,395112300007468,60933530,2458363.841127842,58363.3353009,19.5488586,0.0852646455,0,zg,355.2777721,-9.2423435,0.796000004,0.179000005,20180902335301,395,0xc,0x3,20.9799995,26.2030602,0.0381608605,-0.0762258843,3.69522495e-05,30,1.41100001,1
19,395112300007468,60933759,2458363.8434195872,58363.3375926,19.400629,0.0764364302,0,zg,355.2778024,-9.2423734,1.01400006,0.0340000018,20180902337593,395,0xc,0x3,20.7199993,26.1857872,0.0376326814,-0.0427189432,3.92680049e-05,30,1.40600002,3
20,395112300007468,61029188,2458364.797731668,58364.2918866,19.5526581,0.0855024755,0,zg,355.2776968,-9.242324300000002,1.08599997,0.0869999975,20180903291852,395,0xc,0x3,21.5799999,26.1591606,0.0283162966,-0.0887283906,1.93980013e-05,30,1.57299995,3
21,395112300007468,61241781,2458366.923692522,58366.4178125,19.5555191,0.0856818855,0,zg,355.2777501,-9.24233,1.40100002,0.114,20180905417766,395,0xc,0x3,21.4799995,26.2246017,0.0325648002,-0.0803831741,2.51695128e-05,30,1.46599996,1
22,395112300007468,61241871,2458366.924595335,58366.4187153,19.5151329,0.0831794441,0,zg,355.277741,-9.2423825,1.18799996,0.141000003,20180905418715,395,0xc,0x3,21.2900009,26.2032146,0.0308963805,-0.0391626805,2.32865696e-05,30,1.46899998,3
23,395112300007468,61329649,2458367.8023853973,58367.2964931,19.1676235,0.0642738715,0,zg,355.2776913,-9.2424226,0.836000025,0.00400000019,20180906296482,395,0xc,0x3,20.75,26.1763535,0.0373085886,-0.0389587693,3.839899e-05,30,1.50600004,3
24,395112300007468,61532939,2458369.835313884,58369.3293981,19.3885975,0.075757876,0,zg,355.2777854,-9.2423609,1.403,0.216000006,20180908329398,395,0xc,0x3,21.4799995,26.2043819,0.0288085304,-0.054548379,2.02118845e-05,30,1.38999999,3
25,395112300007468,61533031,2458369.836228294,58369.3303125,19.5377655,0.0845738128,0,zg,355.2777383,-9.242348,0.529999971,0.0370000005,20180908330312,395,0xc,0x3,21.4099998,26.2056103,0.0316919759,-0.0576449633,2.41837279e-05,30,1.38900006,1
26,395112300007468,61637010,2458370.876029332,58370.3701042,19.5248508,0.0837756395,0,zg,355.2777687,-9.2424357,2.25399995,0.263000011,20180909370069,395,0xc,0x3,21.4200001,26.2294388,0.0284583326,-0.0610146001,1.91402651e-05,30,1.37899995,3
27,395112300007468,61735096,2458371.856892886,58371.3509606,19.43293,0.0782862753,0,zg,355.2777047,-9.2423196,0.806999981,-0.0170000009,20180910350961,395,0xc,0x3,21.4400005,26.2584572,0.0300831832,-0.0757360831,2.17610595e-05,30,1.37,3
28,395112300007468,61828945,2458372.7953936057,58372.289456,19.4788609,0.0809873492,0,zg,355.2777481,-9.2423455,1.24300003,0.166999996,20180911289421,395,0xc,0x3,21.5300007,26.248518,0.0283606704,-0.0823078007,1.96275851e-05,30,1.477,1
29,395112300007468,61829037,2458372.7963080094,58372.2903704,19.5721512,0.0867313817,0,zg,355.2777889,-9.2423734,0.593999982,0.0700000003,20180911290370,395,0xc,0x3,21.5400009,26.2468681,0.0285924282,-0.0751034096,1.9764273e-05,30,1.47399998,3
30,395112300007468,61935843,2458373.8643793813,58373.3584375,19.484621,0.0813319907,0,zg,355.2776626,-9.2423054,1.398,0.160999998,20180912358426,395,0xc,0x3,21.2399998,26.2319431,0.0298619401,-0.0474051945,2.15967721e-05,30,1.37600005,3
